iter	MAE
7970	607581.3692
7971	607580.7189
7972	607574.952
7973	607574.686
7974	607574.5776
7975	607573.0568
7976	607569.6425
7977	607562.7112
7978	607562.4969
7979	607561.6516
7980	607543.8367
7981	607537.8179
7982	607537.4779
7983	607534.0426
7984	607529.361
7985	607520.683
7986	607506.0257
7987	607498.6529
7988	607497.4147
7989	607482.6916
7990	607481.7003
7991	607479.7957
7992	607472.9139
7993	607469.9165
7994	607463.4064
7995	607462.5088
7996	607452.9677
7997	607449.635
7998	607446.0147
7999	607428.1608
8000	607415.5279
8001	607412.4598
8002	607412.4265
8003	607407.3369
8004	607403.253
8005	607393.6271
8006	607384.7735
8007	607364.5331
8008	607343.4332
8009	607338.5381
8010	607337.9987
8011	607329.9266
8012	607322.424
8013	607314.6194
8014	607312.5057
8015	607310.4729
8016	607306.6117
8017	607290.6843
8018	607282.8614
8019	607279.6435
8020	607269.4492
8021	607263.1749
8022	607259.5633
8023	607255.4222
8024	607246.1294
8025	607234.4538
8026	607231.993
8027	607227.0724
8028	607226.7417
8029	607222.0592
8030	607221.2494
8031	607218.9804
8032	607172.2933
8033	607167.9419
8034	607163.0863
8035	607161.4472
8036	607150.9888
8037	607148.2106
8038	607145.2166
8039	607145.1147
8040	607132.3166
8041	607123.5068
8042	607116.1853
8043	607109.9519
8044	607108.0194
8045	607106.3446
8046	607101.4321
8047	607080.8159
8048	607069.8328
8049	607069.0824
8050	607068.0521
8051	607067.2969
8052	607061.1007
8053	607061.0566
8054	607055.7544
8055	607053.6953
8056	607027.0817
8057	607025.295
8058	607023.0461
8059	607012.4466
8060	607010.8968
8061	607010.1017
8062	607010.0624
8063	607009.6174
8064	607006.8387
8065	606999.5128
8066	606991.1718
8067	606959.7202
8068	606959.1911
8069	606954.5834
8070	606950.831
8071	606941.6443
8072	606940.8844
8073	606934.3023
8074	606922.9356
8075	606921.0651
8076	606920.2668
8077	606916.5698
8078	606913.3925
8079	606910.3489
8080	606907.0287
8081	606905.4018
8082	606881.5025
8083	606879.0092
8084	606856.8953
8085	606856.4655
8086	606855.228
8087	606835.2386
8088	606834.3752
8089	606834.2828
8090	606829.3066
8091	606825.8873
8092	606818.9988
8093	606817.8332
8094	606816.8331
8095	606816.2741
8096	606813.4152
8097	606812.6914
8098	606811.558
8099	606804.3068
8100	606802.9151
8101	606797.3684
8102	606793.1379
8103	606791.4963
8104	606790.5926
8105	606777.0995
8106	606776.6604
8107	606773.9564
8108	606773.6435
8109	606770.081
8110	606769.9988
8111	606765.7888
8112	606762.4748
8113	606737.668
8114	606731.4548
8115	606727.7493
8116	606716.5076
8117	606716.2477
8118	606707.94
8119	606706.6013
8120	606690.6311
8121	606679.5125
8122	606668.9511
8123	606660.04
8124	606655.3961
8125	606653.7696
8126	606633.063
8127	606631.1164
8128	606621.1291
8129	606618.2287
8130	606617.6222
8131	606616.7299
8132	606613.623
8133	606612.0817
8134	606610.2802
8135	606605.6549
8136	606595.6844
8137	606595.3214
8138	606582.9657
8139	606580.8987
8140	606574.2929
8141	606573.4578
8142	606572.6183
8143	606562.2492
8144	606561.7027
8145	606557.3595
8146	606554.0469
8147	606549.6165
8148	606540.0956
8149	606521.0388
8150	606498.9861
8151	606479.7831
8152	606478.8586
8153	606433.8245
8154	606430.2193
8155	606425.0752
8156	606424.1344
8157	606422.0174
8158	606412.3877
8159	606412.1886
8160	606406.893
8161	606405.2989
8162	606387.2254
8163	606383.369
8164	606366.3049
8165	606358.0107
8166	606345.2309
8167	606339.4053
8168	606334.9143
8169	606330.6536
8170	606326.5217
8171	606324.9492
8172	606154.5517
8173	606150.6933
8174	606143.0944
8175	606140.8248
8176	606138.9025
8177	606135.8416
8178	606133.3222
8179	606123.587
8180	606120.965
8181	606119.5569
8182	606118.8842
8183	606116.3842
8184	606092.3636
8185	606090.1114
8186	606081.0699
8187	606079.9506
8188	606073.1613
8189	606069.6724
8190	606062.9828
8191	606057.2167
8192	606055.6748
8193	606055.1385
8194	606054.0392
8195	606053.2478
8196	606049.1608
8197	606048.6515
8198	606030.8162
8199	606025.1993
8200	606025.0179
8201	606018.5791
8202	606012.7745
8203	606008.7693
8204	606005.7786
8205	606001.8453
8206	605993.0649
8207	605985.0566
8208	605926.108
8209	605913.6627
8210	605888.2365
8211	605886.7154
8212	605883.1754
8213	605878.0615
8214	605875.4813
8215	605873.8534
8216	605867.1345
8217	605859.9684
8218	605858.5153
8219	605858.0989
8220	605851.6679
8221	605850.5445
8222	605822.6683
8223	605764.9422
8224	605760.5904
8225	605750.999
8226	605746.0525
8227	605744.7038
8228	605743.3004
8229	605739.0443
8230	605737.8348
8231	605733.0484
8232	605729.5946
8233	605728.46
8234	605728.0981
8235	605724.7492
8236	605718.1603
8237	605714.6913
8238	605713.4058
8239	605708.9162
8240	605707.592
8241	605707.0651
8242	605692.2492
8243	605691.7862
8244	605689.5395
8245	605686.5661
8246	605686.1766
8247	605673.3347
8248	605659.4757
8249	605655.7501
8250	605650.8623
8251	605648.0851
8252	605645.2147
8253	605644.9027
8254	605639.9084
8255	605629.0427
8256	605602.1934
8257	605600.0593
8258	605600.0153
8259	605599.932
8260	605591.322
8261	605590.7069
8262	605586.356
8263	605586.0539
8264	605582.3183
8265	605577.709
8266	605575.0229
8267	605565.2772
8268	605563.6298
8269	605560.7718
8270	605559.9446
8271	605558.4287
8272	605551.2356
8273	605550.0638
8274	605546.7327
8275	605540.0313
8276	605523.5536
8277	605518.901
8278	605513.6743
8279	605503.1201
8280	605470.7131
8281	605464.6264
8282	605454.186
8283	605451.9626
8284	605450.2932
8285	605445.6385
8286	605445.3323
8287	605438.8957
8288	605436.1534
8289	605426.7478
8290	605425.989
8291	605425.0674
8292	605421.6349
8293	605421.564
8294	605405.0233
8295	605401.777
8296	605386.5673
8297	605384.6929
8298	605370.7917
8299	605365.7774
8300	605361.5211
8301	605358.5241
8302	605357.401
8303	605357.3611
8304	605351.0129
8305	605350.2696
8306	605345.6303
8307	605344.1842
8308	605342.1078
8309	605339.4844
8310	605337.9297
8311	605329.3733
8312	605317.715
8313	605304.5763
8314	605302.9782
8315	605296.4278
8316	605277.2364
8317	605265.4105
8318	605262.5494
8319	605259.1096
8320	605240.8367
8321	605240.7852
8322	605235.123
8323	605233.4768
8324	605230.4689
8325	605228.5929
8326	605222.7225
8327	605205.0258
8328	605202.1798
8329	605197.1036
8330	605196.116
8331	605185.8109
8332	605179.9559
8333	605174.4099
8334	605168.8133
8335	605168.4951
8336	605163.2794
8337	605149.5602
8338	605140.2721
8339	605132.2227
8340	605118.5298
8341	605116.1782
8342	605115.2259
8343	605108.9328
8344	605108.9301
8345	605108.0969
8346	605105.3028
8347	605103.1474
8348	605100.0804
8349	605097.9501
8350	605097.0423
8351	605088.4405
8352	605084.9425
8353	605068.8871
8354	605061.6118
8355	605055.2087
8356	605048.04
8357	605046.556
8358	605045.8663
8359	605040.5401
8360	605029.7355
8361	605028.7405
8362	605023.4312
8363	605021.285
8364	605005.1751
8365	604998.007
8366	604992.1227
8367	604991.4155
8368	604987.4636
8369	604955.2491
8370	604928.6153
8371	604926.6645
8372	604925.1024
8373	604918.7369
8374	604908.7897
8375	604904.5467
8376	604894.5335
8377	604888.8967
8378	604881.4419
8379	604880.6394
8380	604876.0683
8381	604868.8962
8382	604866.2799
8383	604862.3708
8384	604860.8407
8385	604855.8664
8386	604846.9275
8387	604843.9482
8388	604841.0499
8389	604840.5923
8390	604833.6977
8391	604822.3375
8392	604821.8147
8393	604816.3061
8394	604814.5513
8395	604807.1128
8396	604805.7587
8397	604772.1257
8398	604766.6341
8399	604766.5596
8400	604755.6213
8401	604753.0657
8402	604751.8056
8403	604751.4495
8404	604749.5261
8405	604745.5313
8406	604742.941
8407	604737.2409
8408	604732.7477
8409	604723.7673
8410	604718.9152
8411	604717.4733
8412	604716.8692
8413	604716.0055
8414	604715.7752
8415	604712.6558
8416	604704.6084
8417	604696.8625
8418	604688.19
8419	604684.5553
8420	604663.8967
8421	604662.1349
8422	604661.5204
8423	604661.324
8424	604657.2591
8425	604638.9089
8426	604624.1076
8427	604596.0404
8428	604590.6685
8429	604590.6639
8430	604586.2434
8431	604584.7949
8432	604583.1007
8433	604582.8023
8434	604581.2266
8435	604572.6133
8436	604566.7592
8437	604555.3269
8438	604555.316
8439	604553.8444
8440	604549.7239
8441	604545.8258
8442	604544.483
8443	604543.5226
8444	604534.287
8445	604525.1164
8446	604521.8253
8447	604518.5594
8448	604517.2303
8449	604512.6946
8450	604504.5503
8451	604504.509
8452	604492.3159
8453	604492.3016
8454	604486.2804
8455	604485.1842
8456	604485.1075
8457	604482.4411
8458	604463.6179
8459	604460.4258
8460	604453.3535
8461	604447.9304
8462	604442.9316
8463	604442.4047
8464	604438.944
8465	604437.005
8466	604435.9548
8467	604427.9918
8468	604425.5863
8469	604421.5791
8470	604417.2738
8471	604414.5036
8472	604414.3138
8473	604410.1497
8474	604409.6408
8475	604401.0039
8476	604400.8841
8477	604398.682
8478	604398.6649
8479	604398.4348
8480	604398.2245
8481	604396.3811
8482	604395.9426
8483	604391.261
8484	604389.8589
8485	604388.2729
8486	604387.3238
8487	604386.9393
8488	604386.6863
8489	604383.1775
8490	604379.6106
8491	604377.917
8492	604372.3804
8493	604364.0021
8494	604359.764
8495	604359.2412
8496	604343.5141
8497	604338.4942
8498	604337.647
8499	604337.2591
8500	604334.3927
8501	604327.5513
8502	604324.8862
8503	604323.0958
8504	604321.8523
8505	604310.1973
8506	604305.8434
8507	604304.5544
8508	604303.5445
8509	604292.0102
8510	604271.4419
8511	604266.1097
8512	604264.4088
8513	604260.1102
8514	604251.6012
8515	604235.5272
8516	604233.3559
8517	604232.5738
8518	604232.1818
8519	604221.7417
8520	604218.9936
8521	604211.3698
8522	604209.2421
8523	604199.2
8524	604198.8025
8525	604198.2457
8526	604196.7624
8527	604189.0998
8528	604180.4023
8529	604173.6109
8530	604169.2048
8531	604168.6586
8532	604165.0655
8533	604161.5847
8534	604158.1798
8535	604153.7015
8536	604144.6723
8537	604141.8129
8538	604137.9465
8539	604133.6453
8540	604127.8574
8541	604125.5569
8542	604123.7685
8543	604119.494
8544	604108.7977
8545	604106.9382
8546	604103.9375
8547	604102.5845
8548	604094.7895
8549	604094.0773
8550	604092.5569
8551	604088.931
8552	604012.1265
8553	604000.4318
8554	603951.8972
8555	603949.986
8556	603943.3316
8557	603935.3465
8558	603931.8714
8559	603929.0064
8560	603928.5401
8561	603928.1791
8562	603928.1353
8563	603925.3039
8564	603922.693
8565	603918.7853
8566	603917.9761
8567	603917.3833
8568	603916.3233
8569	603914.9324
8570	603908.4074
8571	603905.7988
8572	603899.4595
8573	603892.0039
8574	603887.6865
8575	603886.8678
8576	603886.8239
8577	603884.4907
8578	603884.2384
8579	603883.1853
8580	603883.1003
8581	603881.1091
8582	603876.5031
8583	603860.807
8584	603860.5642
8585	603860.0644
8586	603857.5165
8587	603825.7495
8588	603819.4396
8589	603819.0743
8590	603815.0984
8591	603812.5621
8592	603811.51
8593	603805.7889
8594	603798.2822
8595	603793.9455
8596	603789.3113
8597	603788.0423
8598	603786.7477
8599	603785.8778
8600	603785.1088
8601	603784.9353
8602	603779.8997
8603	603774.9624
8604	603773.2558
8605	603772.651
8606	603770.4127
8607	603770.1833
8608	603769.7366
8609	603755.2901
8610	603755.2584
8611	603755.1975
8612	603749.1533
8613	603743.5112
8614	603742.9492
8615	603742.4795
8616	603742.2305
8617	603738.3111
8618	603737.187
8619	603734.2342
8620	603730.9559
8621	603729.6595
8622	603728.942
8623	603725.1022
8624	603723.5232
8625	603715.9666
8626	603709.5833
8627	603695.9569
8628	603695.3797
8629	603672.1845
8630	603659.6837
8631	603654.2763
8632	603653.6393
8633	603645.5213
8634	603644.0122
8635	603637.7885
8636	603629.6148
8637	603620.0494
8638	603614.8161
8639	603611.1884
8640	603606.1598
8641	603601.3604
8642	603600.6131
8643	603597.3197
8644	603593.9298
8645	603592.7037
8646	603589.6896
8647	603578.0852
8648	603570.1167
8649	603569.8129
8650	603567.5223
8651	603561.4791
8652	603555.5879
8653	603522.7595
8654	603522.4595
8655	603522.1419
8656	603520.3562
8657	603519.4735
8658	603515.4743
8659	603515.2566
8660	603514.6441
8661	603510.4026
8662	603508.8308
8663	603508.7271
8664	603500.8169
8665	603493.7896
8666	603492.1631
8667	603490.9335
8668	603485.992
8669	603484.08
8670	603467.9648
8671	603465.1317
8672	603456.3121
8673	603454.7719
8674	603449.5545
8675	603448.5101
8676	603446.354
8677	603441.3596
8678	603439.8218
8679	603435.3324
8680	603434.413
8681	603431.238
8682	603430.4077
8683	603429.26
8684	603427.412
8685	603418.122
8686	603417.9423
8687	603417.2828
8688	603415.1997
8689	603408.6527
8690	603408.0951
8691	603406.0101
8692	603405.2358
8693	603401.7638
8694	603401.7115
8695	603400.4385
8696	603400.2209
8697	603400.0035
8698	603388.4931
8699	603383.4304
8700	603377.5577
8701	603376.6668
8702	603373.4167
8703	603372.1077
8704	603369.432
8705	603368.1763
8706	603360.7237
8707	603323.7545
8708	603318.5306
8709	603311.6334
8710	603304.5445
8711	603303.8224
8712	603299.8009
8713	603290.433
8714	603290.2216
8715	603288.5469
8716	603284.8612
8717	603283.7514
8718	603272.1501
8719	603268.7873
8720	603266.1033
8721	603260.1317
8722	603259.1114
8723	603249.6589
8724	603235.6947
8725	603232.3984
8726	603229.8226
8727	603209.878
8728	603205.3701
8729	603200.5132
8730	603197.9466
8731	603183.4676
8732	603175.8278
8733	603169.7847
8734	603164.9055
8735	603164.1281
8736	603153.075
8737	603139.2256
8738	603131.4029
8739	603129.1912
8740	603129.167
8741	603128.2779
8742	603122.2635
8743	603114.2676
8744	603111.7955
8745	603110.3101
8746	603100.4715
8747	603095.8541
8748	603076.6237
8749	603071.987
8750	603067.9348
8751	603067.1543
8752	603061.5015
8753	603037.8512
8754	603026.5628
8755	603024.0349
8756	603019.9787
8757	603007.1535
8758	603004.2945
8759	602999.6434
8760	602999.3717
8761	602999.3178
8762	602998.2104
8763	602997.4892
8764	602991.7619
8765	602989.4682
8766	602987.4819
8767	602983.5497
8768	602981.2549
8769	602978.8112
8770	602978.4614
8771	602978.1716
8772	602976.5767
8773	602972.9493
8774	602954.3965
8775	602942.9347
8776	602938.4718
8777	602934.1648
8778	602933.2651
8779	602913.0488
8780	602911.81
8781	602911.1102
8782	602889.2571
8783	602885.9011
8784	602885.8255
8785	602883.0717
8786	602881.1465
8787	602876.497
8788	602874.5444
8789	602874.1241
8790	602871.509
8791	602868.232
8792	602863.811
8793	602848.0606
8794	602843.7868
8795	602831.6859
8796	602828.3383
8797	602820.8654
8798	602819.1325
8799	602807.4109
8800	602802.8831
8801	602787.6381
8802	602785.3907
8803	602779.4208
8804	602777.5464
8805	602769.11
8806	602761.7672
8807	602760.0819
8808	602753.1515
8809	602750.0425
8810	602726.118
8811	602719.165
8812	602714.3329
8813	602706.92
8814	602703.9287
8815	602701.386
8816	602699.7573
8817	602696.0098
8818	602691.1218
8819	602686.4026
8820	602665.2026
8821	602664.2229
8822	602663.8757
8823	602654.86
8824	602649.2112
8825	602649.0191
8826	602645.5586
8827	602642.8905
8828	602642.0433
8829	602641.8964
8830	602641.8328
8831	602640.8994
8832	602639.4274
8833	602629.8942
8834	602624.0118
8835	602621.89
8836	602618.2632
8837	602614.1427
8838	602611.9088
8839	602610.9596
8840	602605.9542
8841	602599.4184
8842	602599.0018
8843	602593.9043
8844	602590.5182
8845	602590.3367
8846	602583.8905
8847	602583.5599
8848	602582.2086
8849	602579.4527
8850	602561.2157
8851	602558.5543
8852	602540.8042
8853	602536.2395
8854	602530.6644
8855	602525.4096
8856	602520.2808
8857	602519.2418
8858	602493.0026
8859	602489.7029
8860	602483.2914
8861	602473.9896
8862	602467.7225
8863	602466.6935
8864	602458.9355
8865	602449.2146
8866	602439.9199
8867	602438.4194
8868	602431.4962
8869	602421.172
8870	602416.4172
8871	602416.0406
8872	602415.0723
8873	602405.0287
8874	602404.8132
8875	602404.2989
8876	602403.6691
8877	602390.7784
8878	602386.7468
8879	602385.7425
8880	602384.9778
8881	602383.4353
8882	602380.6007
8883	602380.3344
8884	602380.0868
8885	602377.4366
8886	602362.6902
8887	602347.6569
8888	602347.1689
8889	602344.0034
8890	602343.7935
8891	602342.2005
8892	602338.4431
8893	602330.1897
8894	602329.7224
8895	602328.9911
8896	602312.2964
8897	602310.2268
8898	602305.5344
8899	602303.291
8900	602302.7607
8901	602297.2595
8902	602295.4957
8903	602279.299
8904	602278.8589
8905	602278.4747
8906	602268.0212
8907	602265.7659
8908	602265.5276
8909	602257.4931
8910	602251.396
8911	602232.6394
8912	602231.1912
8913	602228.0731
8914	602227.6252
8915	602225.7837
8916	602221.9904
8917	602217.9855
8918	602202.4622
8919	602202.3406
8920	602200.7463
8921	602198.8334
8922	602185.8712
8923	602180.2957
8924	602178.6873
8925	602177.9354
8926	602175.6375
8927	602174.3616
8928	602173.6752
8929	602172.9042
8930	602172.6833
8931	602166.871
8932	602162.8441
8933	602161.067
8934	602159.6357
8935	602159.4604
8936	602151.5812
8937	602150.63
8938	602150.2246
8939	602145.8979
8940	602137.9215
8941	602135.4925
8942	602134.1776
8943	602131.6683
8944	602128.7324
8945	602125.6831
8946	602122.0709
8947	602120.1838
8948	602110.747
8949	602109.3621
8950	602109.1622
8951	602086.6464
8952	602076.946
8953	602072.3748
8954	602069.9837
8955	602067.084
8956	602062.7098
8957	602052.4159
8958	602051.9968
8959	602043.2457
8960	602035.2282
8961	602027.9154
8962	602027.7983
8963	602025.4476
8964	602009.0099
8965	602005.6814
8966	602002.1049
8967	601997.4424
8968	601995.6333
8969	601994.173
8970	601993.8071
8971	601992.4695
8972	601988.5768
8973	601988.3538
8974	601982.388
8975	601977.1487
8976	601975.3194
8977	601963.9001
8978	601962.1927
8979	601960.5611
8980	601955.4744
8981	601949.3765
8982	601946.533
8983	601940.8962
8984	601934.0971
8985	601929.3565
8986	601927.0801
8987	601924.1329
8988	601919.7334
8989	601917.469
8990	601912.0276
8991	601897.664
8992	601897.3842
8993	601895.2196
8994	601893.0091
8995	601890.5093
8996	601889.2469
8997	601886.8586
8998	601861.4488
8999	601846.585
9000	601846.389
9001	601840.3804
9002	601838.4161
9003	601836.8926
9004	601835.331
9005	601829.6037
9006	601825.7196
9007	601822.6924
9008	601821.3395
9009	601815.547
9010	601811.5048
9011	601810.7784
9012	601802.9961
9013	601801.5615
9014	601796.8903
9015	601791.0088
9016	601790.4293
9017	601786.1414
9018	601783.7651
9019	601782.4846
9020	601776.9067
9021	601767.4706
9022	601764.5939
9023	601761.1667
9024	601758.8724
9025	601750.8377
9026	601749.7378
9027	601747.4498
9028	601733.2064
9029	601730.3187
9030	601721.9706
9031	601708.5899
9032	601698.1763
9033	601693.7474
9034	601693.4971
9035	601691.1004
9036	601690.0565
9037	601686.0048
9038	601683.9805
9039	601683.6677
9040	601681.2022
9041	601676.9103
9042	601666.5236
9043	601618.7546
9044	601616.286
9045	601613.5184
9046	601601.5744
9047	601600.8002
9048	601599.9666
9049	601599.3848
9050	601590.2465
9051	601582.5478
9052	601579.3532
9053	601576.9568
9054	601573.2597
9055	601564.7765
9056	601564.7152
9057	601551.0196
9058	601549.5555
9059	601538.8938
9060	601524.6956
9061	601523.1943
9062	601520.711
9063	601509.282
9064	601506.5642
9065	601505.8976
9066	601499.82
9067	601485.5571
9068	601480.886
9069	601475.1252
9070	601474.1188
9071	601472.5081
9072	601471.8938
9073	601469.2378
9074	601463.5704
9075	601456.5205
9076	601455.7222
9077	601451.1357
9078	601444.7093
9079	601439.031
9080	601438.9674
9081	601431.46
9082	601422.2206
9083	601416.7123
9084	601416.0709
9085	601396.7477
9086	601396.0109
9087	601384.1616
9088	601382.3113
9089	601378.3328
9090	601367.999
9091	601355.8591
9092	601354.8381
9093	601350.509
9094	601349.6559
9095	601343.4547
9096	601341.5991
9097	601334.1448
9098	601333.9387
9099	601330.7281
9100	601327.7265
9101	601327.2817
9102	601324.0797
9103	601309.5939
9104	601307.2067
9105	601306.7078
9106	601306.4962
9107	601303.1587
9108	601302.6774
9109	601299.6429
9110	601293.9802
9111	601290.0214
9112	601284.8293
9113	601280.4325
9114	601279.934
9115	601272.8006
9116	601267.5559
9117	601263.7276
9118	601260.3133
9119	601253.5934
9120	601252.6283
9121	601242.1159
9122	601238.1179
9123	601237.4086
9124	601236.7272
9125	601234.1204
9126	601228.4089
9127	601228.3122
9128	601219.5074
9129	601215.2879
9130	601198.8133
9131	601192.679
9132	601190.896
9133	601188.3546
9134	601187.8463
9135	601182.7051
9136	601179.3049
9137	601176.7206
9138	601171.2339
9139	601169.2325
9140	601166.7541
9141	601153.4135
9142	601150.2348
9143	601142.0012
9144	601141.8731
9145	601141.4177
9146	601133.8234
9147	601130.7408
9148	601121.9595
9149	601119.5887
9150	601117.5741
9151	601116.1216
9152	601115.3634
9153	601114.611
9154	601100.528
9155	601100.2167
9156	601097.2994
9157	601095.7137
9158	601095.0059
9159	601093.5892
9160	601092.6901
9161	601087.1359
9162	601086.4244
9163	601079.4192
9164	601067.075
9165	601052.4361
9166	601051.2836
9167	601044.856
9168	601044.1812
9169	601030.4595
9170	601029.7811
9171	601028.3241
9172	601028.2207
9173	601026.3208
9174	601021.5052
9175	601016.1907
9176	601012.7101
9177	601003.7513
9178	601003.2996
9179	600992.938
9180	600991.5263
9181	600991.4562
9182	600976.1208
9183	600973.0627
9184	600968.4775
9185	600968.0829
9186	600966.3124
9187	600965.3393
9188	600963.342
9189	600956.4777
9190	600952.5376
9191	600952.1361
9192	600947.485
9193	600945.6282
9194	600931.4022
9195	600928.4354
9196	600927.4832
9197	600921.7879
9198	600910.9281
9199	600907.6167
9200	600905.8576
9201	600880.6768
9202	600861.7461
9203	600859.0232
9204	600855.7158
9205	600854.1277
9206	600831.7007
9207	600829.8789
9208	600817.6992
9209	600813.806
9210	600811.741
9211	600803.1905
9212	600802.7694
9213	600797.3373
9214	600787.6269
9215	600781.9309
9216	600780.3202
9217	600777.6674
9218	600777.5267
9219	600773.3477
9220	600767.5992
9221	600766.4178
9222	600765.7392
9223	600762.2179
9224	600761.3364
9225	600753.0503
9226	600750.1686
9227	600748.662
9228	600747.62
9229	600742.4721
9230	600733.7861
9231	600732.461
9232	600729.5026
9233	600727.6961
9234	600727.6828
9235	600726.2931
9236	600726.2347
9237	600722.7534
9238	600721.556
9239	600719.4382
9240	600707.6394
9241	600706.5549
9242	600703.4825
9243	600701.1113
9244	600693.3645
9245	600693.1016
9246	600691.9979
9247	600691.0831
9248	600679.1939
9249	600673.5942
9250	600670.6479
9251	600664.9277
9252	600651.791
9253	600648.4501
9254	600642.0717
9255	600639.9807
9256	600639.708
9257	600639.3739
9258	600632.3333
9259	600628.3626
9260	600627.943
9261	600625.7708
9262	600623.0754
9263	600619.4573
9264	600617.8013
9265	600610.9856
9266	600608.6981
9267	600592.3434
9268	600590.7021
9269	600589.7948
9270	600586.9104
9271	600583.3968
9272	600569.331
9273	600566.2146
9274	600562.1736
9275	600558.816
9276	600557.8044
9277	600553.6328
9278	600550.8635
9279	600537.7114
9280	600528.6225
9281	600528.1218
9282	600528.091
9283	600527.4087
9284	600519.8648
9285	600514.1059
9286	600502.3489
9287	600501.8219
9288	600499.341
9289	600496.2042
9290	600491.4806
9291	600481.6561
9292	600475.1662
9293	600467.9837
9294	600459.126
9295	600459.056
9296	600458.7057
9297	600456.4877
9298	600455.4066
9299	600455.1446
9300	600451.372
9301	600449.763
9302	600447.2237
9303	600444.1185
9304	600427.7994
9305	600416.891
9306	600413.1373
9307	600407.5758
9308	600406.602
9309	600386.7651
9310	600375.0234
9311	600374.9786
9312	600374.079
9313	600373.3557
9314	600372.1675
9315	600371.9039
9316	600367.3094
9317	600365.5336
9318	600365.0617
9319	600363.9739
9320	600361.1815
9321	600351.2513
9322	600335.4221
9323	600330.8175
9324	600330.6054
9325	600317.2762
9326	600316.9771
9327	600310.3521
9328	600310.1559
9329	600308.6289
9330	600301.7202
9331	600301.6007
9332	600301.4225
9333	600299.6797
9334	600298.7125
9335	600296.0089
9336	600295.2241
9337	600294.5703
9338	600288.1213
9339	600278.6304
9340	600276.1082
9341	600265.4635
9342	600249.138
9343	600240.8719
9344	600227.3292
9345	600224.8536
9346	600223.7482
9347	600216.7795
9348	600215.7446
9349	600213.5621
9350	600212.1941
9351	600208.6054
9352	600208.2108
9353	600188.2765
9354	600184.7758
9355	600184.1404
9356	600176.2728
9357	600175.8124
9358	600174.524
9359	600172.8128
9360	600165.8876
9361	600165.7173
9362	600159.3923
9363	600153.7872
9364	600150.6054
9365	600146.4482
9366	600140.5763
9367	600138.8957
9368	600137.9987
9369	600134.7042
9370	600132.0321
9371	600127.7902
9372	600117.8986
9373	600114.9472
9374	600114.1707
9375	600108.7554
9376	600107.5665
9377	600102.8976
9378	600101.9267
9379	600098.4312
9380	600096.416
9381	600092.855
9382	600092.8127
9383	600090.4324
9384	600090.3477
9385	600088.9533
9386	600088.2177
9387	600078.5086
9388	600077.9794
9389	600076.437
9390	600070.5459
9391	600068.9415
9392	600064.5025
9393	600063.903
9394	600062.5062
9395	600057.8764
9396	600055.9789
9397	600044.0377
9398	600039.4188
9399	600033.3785
9400	600027.2169
9401	600024.51
9402	600022.1564
9403	600019.5144
9404	600017.8546
9405	600010.2365
9406	600009.6998
9407	600004.7758
9408	600002.5046
9409	599989.293
9410	599987.8207
9411	599985.536
9412	599982.9533
9413	599982.7048
9414	599977.7301
9415	599976.1333
9416	599975.1709
9417	599972.4652
9418	599972.3441
9419	599969.3873
9420	599968.8449
9421	599968.3429
9422	599967.4484
9423	599959.729
9424	599958.4152
9425	599948.8188
9426	599926.0431
9427	599924.2129
9428	599922.0934
9429	599908.0362
9430	599907.2633
9431	599907.1115
9432	599899.5316
9433	599896.9614
9434	599871.1631
9435	599870.0521
9436	599865.7478
9437	599864.1788
9438	599857.7261
9439	599855.4119
9440	599853.9854
9441	599837.3388
9442	599834.3288
9443	599825.4056
9444	599822.2723
9445	599822.1365
9446	599816.2439
9447	599809.6435
9448	599808.5422
9449	599807.879
9450	599807.7514
9451	599804.4671
9452	599778.3043
9453	599778.0834
9454	599777.9327
9455	599777.5482
9456	599770.0183
9457	599768.1851
9458	599768.0799
9459	599763.4997
9460	599754.0383
9461	599753.577
9462	599742.5838
9463	599739.4401
9464	599725.0759
9465	599724.9911
9466	599721.3077
9467	599720.9231
9468	599718.468
9469	599716.3042
9470	599713.5137
9471	599712.1326
9472	599703.6574
9473	599703.551
9474	599700.964
9475	599691.6333
9476	599691.3862
9477	599689.2368
9478	599672.149
9479	599671.4803
9480	599671.1117
9481	599663.0829
9482	599657.5316
9483	599646.9094
9484	599644.6826
9485	599638.4376
9486	599636.048
9487	599635.7182
9488	599632.1896
9489	599627.9194
9490	599626.4852
9491	599622.398
9492	599622.377
9493	599605.3538
9494	599604.1269
9495	599600.8368
9496	599598.6551
9497	599596.8365
9498	599590.9419
9499	599588.9077
9500	599585.8292
9501	599585.5545
9502	599585.5061
9503	599576.9525
9504	599570.858
9505	599570.7346
9506	599570.7284
9507	599558.8006
9508	599554.012
9509	599546.0045
9510	599543.0385
9511	599541.8917
9512	599541.8512
9513	599541.4823
9514	599540.7337
9515	599539.3074
9516	599539.0169
9517	599533.2382
9518	599531.9651
9519	599527.6045
9520	599526.6589
9521	599520.6271
9522	599520.5394
9523	599518.2356
9524	599508.1646
9525	599505.6541
9526	599505.4318
9527	599505.3638
9528	599504.3413
9529	599504.1432
9530	599502.8099
9531	599502.0542
9532	599501.0553
9533	599500.5973
9534	599498.8535
9535	599498.6554
9536	599498.2661
9537	599496.7988
9538	599496.4174
9539	599495.737
9540	599495.4466
9541	599482.1727
9542	599481.4176
9543	599475.44
